,
1,0.2204423168612042
2,0.4581244536847766
3,0.556509799782611
4,0.3038469696770969
5,0.3700366442948857
6,0.5879714474384565
7,0.5678479337825459
8,0.4554613635547504
9,0.53233383065814
10,0.6134883988474398
11,0.3870677300755417
12,0.5273419765145353
13,0.5346837889865098
14,0.5238152754271225
15,0.247562023369321
16,0.23463578595488335
17,0.20757948549505748
18,0.18540067415196493
19,0.37141253669654384
20,0.6271172500905756
21,0.5114148032319271
22,0.4584866074031045
23,0.42118477441533214
24,0.38030501937764877
25,0.44879822563113786
26,0.498841299188265
27,0.3572839066925875
28,0.2927710900547443
29,0.4020047751149481
30,0.38860017310534106
31,0.37881612943102827
32,0.40983642007998533
33,0.4524583702515258
34,0.43689260796469276
35,0.4648060624577708
36,0.4370405691762037
37,0.5317686579336246
38,0.35210118456468054
39,0.08056878834839863
40,0.5158975280750329
41,0.2992015994626339
42,0.5043436470719481
43,0.5463960447482915
44,0.4355406599342865
45,0.3154665233923214
46,0.465427507363562
47,0.4183881830760231
48,0.24843745077293022
49,0.5069137924755768
50,0.5577672749493249
51,0.33889944087267143
52,0.5298545971408598
53,0.636050401258002
54,0.5878461782965446
55,0.4232511734667669
56,0.38710014472946064
57,0.5003197855521899
58,0.35629674276551904
59,0.289208531264706
60,0.5412278602612736
61,0.2237498101965627
62,0.19796304129093048
63,0.5712977039492886
64,0.2864635911973583
65,0.6132477744667402
66,0.5673790554384451
67,0.2987297997837087
68,0.31908961857094686
69,0.43048985674927365
70,0.4588391350859362
71,0.5184395964068588
72,0.3994420514597811
73,0.41532852744847676
74,0.13173313502570955
75,0.4736090879646159
76,0.4080382505111739
77,0.3733398784031429
78,0.3918338106369152
79,0.3391443792449131
80,0.43933895566183895
81,0.45338977320442203
82,0.46760454521242956
83,0.5204160044180794
84,0.5460073562301473
85,0.35001590128398935
86,0.5920877873605395
87,0.37730208713677343
88,0.5982051932936042
89,0.40163637819193354
90,0.45802306805377946
91,0.38163684352547494
92,0.3578215005709954
93,0.3824180517381738
94,0.46572968176966223
95,0.3701592675653982
96,0.5268444937830876
97,0.6168958492882516
98,0.5635381464400286
99,0.7387430226482794
100,0.7200273390304377
101,0.563599001928176
102,0.384169277731105
103,0.36538398297118957
104,0.6460866995027044
105,0.46229698789659524
106,0.5437629459804987
107,0.5388847328718953
108,0.36933577540504103
109,0.45729330770500465
110,0.11792650437525089
111,0.3796752982559171
112,0.5564391077169587
113,0.39078836290309205
114,0.5951596284595809
115,0.15138083185759157
116,0.1681079955987619
117,0.44378748720085526
118,0.2801909150399712
119,0.4615775649372449
120,0.3718357135235748
121,0.3899101868066806
122,0.48236948727956835
123,0.37217939324104005
124,0.19109072041749836
125,0.30058758621214593
126,0.29857987277989056
127,0.3336411176867185
128,0.39421080185392476
129,0.45116056472005034
130,0.44711065864618355
131,0.4418914680783293
132,0.47948414864064776
133,0.4456020993622778
134,0.4616501941772458
135,0.45122819523724755
136,0.07397060145193486
137,0.4798536767844498
138,0.529086344400542
139,0.5184066222169282
140,0.38451567650015317
141,0.5803764546155987
142,0.5745699453187314
143,0.39250827868757143
144,0.5630363315277935
145,0.3754152591902638
146,0.40601679881869013
147,0.46700150269879936
148,0.6729748304645081
149,0.5464688903278127
150,0.5485987802121638
151,0.5464589286139482
152,0.5956639109631364
153,0.519569867894408
154,0.3551582691632248
155,0.29453334400741793
156,0.4151078684498074
157,0.4720093690661983
158,0.4425873601540432
159,0.4056999218787426
160,0.3434227393648118
161,0.3012457236845933
162,0.09846719183739906
163,0.4651072400625904
164,0.2920368859143676
165,0.5733024448754028
166,0.40407053805976345
167,0.3128248157957577
168,0.43993630309776754
169,0.4603968265151481
170,0.4724008397258156
171,0.5220884118817584
172,0.40360448571075613
173,0.46780196385631684
174,0.6949488357934592
175,0.3601592782521083
176,0.49011481773762305
177,0.3815779166671515
178,0.40943504810465153
179,0.40222561976263677
180,0.3127895430161422
181,0.408871547992184
182,0.46454619393465
183,0.1275285123306626
184,0.4972338711951862
185,0.6352140430709436
186,0.472858665447598
187,0.5562772358529052
